Mass,Gamma,b,Velocity,class
5.76272E+14,0.349327795,0.857949871,22.40118938,1
3.09421E+14,0.856591768,0.309359319,9.872565207,3
2.05509E+16,0.282682025,0.17795251,11.27216011,2
6.5898E+14,0.298973292,0.557203915,11.48189237,1
1.70819E+15,0.958260671,0.100081648,4.247274396,2
1.63087E+17,0.92578864,0.386114723,33.39940941,2
8.06267E+14,0.479830611,0.143306865,13.32084382,3
1.20732E+16,0.428953321,0.685063453,13.65955414,2
3.37445E+15,0.443009192,0.068006119,31.71516249,4
1.82805E+16,0.648272764,0.784817256,18.68541267,1
6.90488E+15,0.835203925,0.717130074,6.534960473,2
3.42587E+15,0.62772568,0.570997584,2.125650114,2
5.3678E+16,0.998473772,0.634448602,17.67088765,2
7.54123E+13,0.726247934,0.558586829,3.254797084,1
1.25802E+17,0.499452357,0.369027781,34.52098435,2
1.9348E+16,0.01823178,0.787981471,13.19897874,2
4.9369E+13,0.884162033,0.290224971,28.79363528,4
1.62153E+15,0.2415255,0.948628989,4.921322929,2
1.81235E+17,0.628295651,0.885199258,49.69648993,1
2.28845E+13,0.004634588,0.222955527,9.640724185,4
2.08246E+15,0.497056792,0.195992093,11.77039553,2
4.95348E+16,0.634856579,0.217857675,16.77410933,2
1.37257E+16,0.259618021,0.712371267,44.53220697,1
1.06088E+14,0.56482801,0.252883338,13.54489677,4
8.53301E+13,0.520583972,0.839420492,9.367023671,1
1.00642E+17,0.715683008,0.269312732,17.00204765,2
6.00968E+16,0.279306536,0.29589708,19.35888493,2
2.74555E+15,0.061162125,0.384927272,21.72166102,3
7.73763E+16,0.420049459,0.286734921,14.26472007,2
3.77143E+15,0.849692099,0.363760376,26.43363285,3
1.25314E+14,0.912981061,0.692031265,13.35591785,3
6.89834E+14,0.919801765,0.650481212,3.774495136,2
1.7323E+16,0.14714565,0.564570246,15.09915583,2
1.03308E+16,0.032835984,0.893620052,12.31396828,1
1.23711E+15,0.011229709,0.355208854,6.015582736,2
5.89267E+15,0.829614512,0.816726465,8.187905582,2
1.40366E+14,0.213022395,0.225145395,18.92746208,4
4.45073E+15,0.776878325,0.085738061,4.215950501,2
3.18241E+14,0.497874412,0.884845864,5.703329297,1
4.18249E+14,0.690738363,0.856378322,12.31797972,1
7.10932E+13,0.489453618,0.324324158,10.81657705,4
6.0114E+16,0.102587006,0.359361828,17.56080022,2
8.96592E+16,0.029304113,0.889858604,17.56111029,2
5.37207E+16,0.008711955,0.316099301,12.54128104,2
5.42241E+13,0.832638836,0.865827686,8.53482132,1
6.59643E+16,0.784281943,0.443293134,23.32809253,2
2.57903E+13,0.704684886,0.695554679,6.801522017,1
4.17676E+15,0.467335453,0.207644799,6.974765433,2
2.74408E+14,0.037432962,0.85583747,9.597735905,1
5.06765E+16,0.347714792,0.938262306,26.51828949,1
4.95794E+16,0.650264401,0.342062846,12.07028524,2
8.67514E+16,0.392160365,0.382793417,11.42055763,2
5.37682E+16,0.511404739,0.252443248,19.53784532,2
3.65675E+14,0.459914401,0.823034992,5.555015568,1
5.38238E+16,0.388863495,0.644095789,16.95108103,2
6.86872E+16,0.403303624,0.960651086,28.55731048,1
1.63957E+15,0.899789057,0.239352966,10.61712528,2
7.74361E+16,0.564488024,0.588409284,19.09358933,2
8.48055E+14,0.645765668,0.901342658,3.889649089,2
1.46806E+16,0.103044442,0.560821111,11.69478832,2
1.84347E+15,0.943186481,0.70126862,10.19240467,1
1.28151E+17,0.494745834,0.746819979,29.61527897,2
1.42386E+16,0.448072866,0.349817732,10.47598661,2
6.87186E+16,0.474345709,0.197164646,25.65296317,2
7.07762E+16,0.204560296,0.631313536,22.63139457,2
1.91683E+16,0.840354466,0.797620213,11.30636384,2
1.29733E+17,0.933740518,0.51364666,25.72454827,2
8.15771E+16,0.38717954,0.530941118,14.52842847,2
1.22197E+16,0.987230305,0.602413521,8.461241487,2
5.39697E+16,0.351359978,0.931665357,15.49170032,2
7.31831E+15,0.634540352,0.251167865,5.611185643,2
6.34262E+16,0.61329453,0.720853818,16.48967248,2
1.05278E+16,0.034615418,0.683550706,14.64718278,1
4.71228E+14,0.316147216,0.781045304,7.881258851,1
7.08122E+16,0.826931395,0.715340334,57.54064729,1
1.54694E+14,0.582453215,0.245595836,12.90152374,4
6.90069E+14,0.671218182,0.883707851,5.007637875,2
1.66569E+14,0.410633873,0.348055307,6.483839238,2
5.41832E+15,0.232636975,0.772109821,17.75718589,1
1.174E+14,0.561096558,0.627670565,2.392240941,2
2.86718E+13,0.806725436,0.090640037,7.646996641,4
2.7933E+15,0.584905662,0.961054082,10.73612547,1
5.43026E+16,0.413772141,0.844895844,20.55391068,1
1.81258E+17,0.334687783,0.286022186,22.74949149,2
9.4194E+16,0.033699111,0.10019008,16.6675842,2
1.00677E+17,0.153297661,0.790026347,19.14278872,2
2.26284E+16,0.252713571,0.388896433,14.62174078,2
1.28377E+17,0.284544529,0.894984368,41.82702965,1
1.56057E+17,0.929011963,0.656373082,19.43567332,2
3.39806E+15,0.012687823,0.175734344,14.35210477,2
7.08569E+16,0.582552441,0.342965154,55.29597516,2
1.05503E+17,0.509288522,0.850851013,21.65009715,2
4.9372E+16,0.273456,0.473102623,15.78213129,2
1.03265E+15,0.320780707,0.796719123,28.95765834,1
7.26322E+16,0.834467292,0.486722098,23.5123147,2
6.87357E+16,0.677776943,0.956983447,32.73345583,1
2.16115E+16,0.727701865,0.689137964,38.06481823,1
1.45026E+16,0.841306246,0.388774114,12.93099633,2
1.90567E+17,0.270226412,0.234457549,23.82158818,2
1.34223E+14,0.059438086,0.427630229,31.14287573,4
1.30365E+17,0.662733538,0.869291528,13.81616558,2
4.26377E+13,0.879399788,0.72886366,11.33768611,3
8.15348E+16,0.85775011,0.857871754,21.67026857,2
4.4124E+14,0.479527185,0.989481634,14.19658929,1
2.16418E+16,0.281482793,0.517122624,9.712675945,2
2.10414E+16,0.203324409,0.587744957,10.87286715,2
1.23172E+14,0.861032144,0.465659537,14.89232993,4
1.58917E+13,0.940224388,0.93665266,45.16705875,1
9.44389E+16,0.093895613,0.256056508,21.85382077,2
1.05524E+17,0.105037604,0.593483108,22.72150324,2
7.74591E+16,0.996748088,0.799263367,22.19750846,1
8.89253E+16,0.149093383,0.94975378,22.78288213,1
3.14919E+15,0.251928675,0.465374367,6.807014367,2
9.65789E+16,0.83856768,0.145096573,12.6897282,2
1.34482E+17,0.905175486,0.841859059,29.12249979,1
9.4374E+13,0.929803164,0.805826215,4.885958986,1
1.65797E+15,0.343253649,0.587227123,11.42696879,1
3.2755E+14,0.505626059,0.603638723,16.09533661,3
7.70238E+14,0.836230768,0.718891511,25.72031326,3
8.15836E+16,0.732041941,0.332498852,16.13460442,2
1.99383E+17,0.449901436,0.384942283,38.43461568,2
2.26746E+16,0.654334024,0.224012959,30.07699502,2
3.96677E+13,0.945348062,0.994708852,4.125651961,1
1.90701E+17,0.603297676,0.731178101,28.909349,2
2.19251E+15,0.439854412,0.646658446,16.6538725,1
5.10646E+14,0.15412099,0.480881127,19.00440287,4
1.23976E+16,0.757040981,0.567096079,8.596931086,2
1.29903E+17,0.116557081,0.122170385,25.60147335,2
8.27033E+16,0.129305753,0.419067804,19.3869915,2
1.994E+17,0.251946039,0.234893879,37.46484138,2
1.15125E+14,0.312387309,0.203072062,8.051594712,3
1.05548E+17,0.061241451,0.748713548,36.04199661,1
8.54242E+13,0.84398082,0.629402242,11.71645771,3
3.32104E+14,0.118236552,0.934794629,24.90221736,1
2.16595E+14,0.327449094,0.74885025,16.08448886,1
1.34679E+16,0.588377595,0.640583602,13.32241997,2
1.90727E+17,0.383599166,0.094142945,21.98371649,2
1.58903E+16,0.380560819,0.383931018,8.678272043,2
4.95674E+14,0.032985523,0.135815218,25.5432981,4
1.80469E+16,0.328409643,0.964967765,22.33368483,1
6.37618E+13,0.943231069,0.645067826,13.84138008,4
2.32212E+13,0.941331996,0.61051354,16.69800755,4
1.35435E+16,0.037365201,0.162072744,23.53825022,2
3.97837E+15,0.857609412,0.259140166,11.73664797,2
7.09343E+16,0.473093619,0.512222902,22.58323009,2
1.00722E+17,0.847411675,0.745485257,16.14453726,2
9.84403E+13,0.718361334,0.542158054,23.32071589,4
1.10219E+14,0.340366384,0.983840932,20.89518768,1
5.92981E+15,0.890993001,0.20552234,15.13312647,2
2.09024E+14,0.602134234,0.825863733,15.40745934,1
2.06736E+16,0.553572619,0.846585476,12.24463054,2
3.29115E+14,0.855072667,0.665907159,9.000495569,1
1.23971E+14,0.252173047,0.864645533,33.96229967,3
1.37224E+17,0.584430853,0.091646673,48.19641771,2
1.4575E+16,0.922548428,0.953633462,15.8063984,1
8.97535E+16,0.775134672,0.774523633,9.396350939,2
4.93947E+16,0.233029604,0.125291616,21.58558826,2
8.97603E+16,0.204890817,0.850891832,19.12982281,2
7.27704E+16,0.792711667,0.901022752,23.75949717,1
9.66046E+16,0.128975788,0.544359281,28.56274806,2
1.50764E+14,0.59429994,0.812212794,5.261923515,1
1.27257E+15,0.269843957,0.8338062,21.1869747,1
1.90999E+17,0.368696101,0.440981404,29.13420571,2
2.16713E+16,0.655021791,0.357695348,8.171079295,2
2.56049E+15,0.353941701,0.988753202,5.305063506,2
9.68267E+14,0.049692346,0.978999018,5.947707204,1
7.99801E+13,0.64607768,0.34292444,11.83160984,4
1.25379E+16,0.107370356,0.730064981,13.28437471,1
6.86928E+13,0.992925589,0.393359135,5.687974156,2
1.63893E+17,0.445248903,0.368477813,36.29610603,2
5.16597E+13,0.54335929,0.486432301,35.46068081,4
1.99781E+17,0.684820206,0.48614648,44.40390577,2
1.72125E+14,0.628404894,0.543657095,25.02203429,4
1.37413E+16,0.1870409,0.783972268,34.17110664,1
4.93794E+14,0.254938721,0.421985065,8.529862705,2
4.35102E+15,0.31701232,0.396693403,6.564144384,2
9.79044E+13,0.888789666,0.332717296,19.84859194,4
1.10002E+14,0.255328336,0.784535755,16.00204751,1
5.43936E+16,0.491045921,0.360130811,16.74068279,2
2.09782E+15,0.362654071,0.619014131,6.921646661,2
1.95114E+15,0.754412169,0.801712463,8.996099292,1
2.99436E+16,0.678395678,0.568167999,10.53267527,2
1.70864E+16,0.957334121,0.301071021,12.15586613,2
2.08234E+16,0.167524482,0.931486824,9.342405134,2
1.90278E+13,0.833612311,0.829990036,6.483639018,1
1.91108E+17,0.351532227,0.301306285,24.18476091,2
6.0101E+14,0.905013954,0.771373406,9.574853348,1
6.47286E+14,0.532171226,0.842751845,30.86221734,1
5.31248E+14,0.738531744,0.288642093,6.086217199,2
2.15125E+15,0.325231996,0.455927469,6.88107314,2
1.37246E+17,0.178012566,0.767462039,39.02455394,1
2.27501E+14,0.679994921,0.371540389,11.01696069,3
7.28398E+16,0.371720702,0.790993304,17.93797688,2
1.25539E+16,0.439504006,0.788846033,10.48376692,2
2.17465E+16,0.136614789,0.969203462,13.57275694,2
9.66331E+16,0.221521237,0.806574229,15.04550964,2
2.20957E+14,0.554442422,0.282626519,19.34278174,4
1.22055E+15,0.823846305,0.884483169,16.59359026,1
3.6355E+16,0.066414042,0.741999721,14.13209593,2
7.75092E+16,0.821722462,0.919394936,18.3769091,2
8.98311E+16,0.808679086,0.557420399,12.34210974,2
1.63922E+17,0.278373178,0.440092349,33.06046106,2
8.54333E+13,0.312053261,0.520028597,21.3968223,4
5.39172E+16,0.377136946,0.867444602,19.25239009,2
1.06492E+16,0.980427962,0.346996054,13.29416151,2
3.0399E+14,0.367147727,0.681449079,12.05600871,1
1.99822E+17,0.837553432,0.23418797,44.0684246,2
5.90719E+15,0.559018409,0.321493119,34.53487942,4
2.72386E+13,0.804727633,0.925802203,25.935985,1
1.07424E+15,0.695029709,0.936078042,12.45092527,1
7.09995E+16,0.428139367,0.447528645,15.7093695,2
2.82596E+17,0.331566978,0.640701402,23.92764787,2
3.74242E+14,0.730539048,0.513947997,17.49246312,4
5.4469E+14,0.102723042,0.397516714,19.30961049,4
2.09055E+16,0.31972532,0.204134475,69.13255363,4
1.62927E+14,0.491660947,0.570980407,1.990350545,2
1.06766E+16,0.036964554,0.718539697,21.47576428,1
2.95892E+14,0.306678265,0.637290462,8.388175851,1
4.31771E+15,0.074082915,0.388249121,11.32773693,2
3.7061E+16,0.753468061,0.074642457,20.45296092,2
1.41322E+15,0.337580365,0.819680554,21.70929989,1
5.94941E+15,0.96054441,0.887945013,44.86615939,1
7.89325E+15,0.061267356,0.8937552,25.29663249,1
1.00743E+17,0.552891934,0.200820966,18.29419732,2
2.92516E+13,0.08866669,0.637418964,17.20929622,4
8.98504E+16,0.566539875,0.224242296,31.60793895,2
8.65532E+13,0.5686465,0.847529287,12.72825034,1
7.92368E+15,0.619489911,0.917410237,30.92928623,1
1.00909E+17,0.19580665,0.114278867,17.02978537,2
3.73847E+16,0.914841059,0.603827438,29.05058334,1
4.35385E+15,0.656162504,0.355843439,30.30370181,3
2.80424E+13,0.688657715,0.371265872,28.53155319,4
2.47562E+15,0.967753511,0.223190407,5.32800287,2
4.87243E+15,0.24121053,0.855038044,72.29824061,1
5.07037E+16,0.888903353,0.308632594,10.90078244,2
7.8109E+13,0.798929939,0.687780478,11.23957977,3
5.86271E+14,0.425531679,0.273143853,13.76999981,3
2.06657E+16,0.318797058,0.36806928,11.29515879,2
3.76794E+14,0.544664325,0.782321769,19.6954689,1
1.47068E+16,0.965818894,0.079324141,5.951180395,2
2.29204E+14,0.095715127,0.916874402,4.26934948,1
1.9506E+14,0.851519427,0.531157511,10.18627325,3
1.21254E+15,0.162224806,0.768709262,3.854733027,2
5.51487E+15,0.628666627,0.739026046,24.26455486,1
6.26076E+13,0.820084817,0.595294881,10.65270557,4
2.08821E+16,0.140713468,0.579988512,16.11307513,2
7.75337E+16,0.742274328,0.875264172,20.41006891,2
5.89983E+14,0.2881957,0.598120825,28.51905454,4
2.23599E+14,0.887346563,0.470399438,2.019163698,2
8.52226E+14,0.353966472,0.343780623,24.86961848,4
3.68183E+13,0.594781253,0.890311236,17.76068523,1
4.45896E+14,0.650316965,0.536233029,30.54286927,4
1.00929E+17,0.623045976,0.282462532,17.19382438,2
4.94191E+15,0.464110842,0.512974497,6.835386094,2
1.81464E+16,0.164924276,0.362834672,11.88624748,2
3.16952E+14,0.569530552,0.381414371,10.99565979,3
9.17908E+13,0.005400275,0.671529361,17.37606104,4
1.70387E+16,0.112357281,0.663671042,24.47780381,1
1.30816E+16,0.712355419,0.625010323,10.72343814,2
2.20568E+16,0.88171479,0.963162024,12.81169063,2
7.10215E+16,0.671740617,0.447608504,39.50483818,2
2.82626E+17,0.811081231,0.475941531,43.62908156,2
5.39403E+16,0.322049173,0.5587735,22.07902026,2
9.68541E+16,0.044745498,0.274627571,25.94557216,2
1.48318E+16,0.771021757,0.544443519,7.06103803,2
1.64008E+17,0.014552693,0.432993561,22.05673726,2
1.38039E+17,0.41595678,0.623643487,32.38941077,1
5.60409E+15,0.963420507,0.989165677,7.974661264,2
1.38083E+17,0.574367834,0.399578646,30.73883168,2
7.28629E+16,0.826771025,0.31051994,16.69496154,2
9.69582E+16,0.700061284,0.546784081,18.44011561,2
1.97538E+16,0.41300911,0.091907174,12.4866382,2
1.31904E+15,0.602283942,0.626968328,13.4433225,1
9.70913E+16,0.305321569,0.526171197,25.99181381,2
1.63852E+16,0.663836492,0.66958025,9.347671853,2
9.02613E+16,0.762258245,0.377897768,12.40108589,2
1.88077E+15,0.951360372,0.681845545,16.9383771,1
1.05576E+17,0.613034616,0.372386935,21.62626839,2
2.0284E+15,0.020178954,0.333399412,7.94536091,2
1.27474E+16,0.93524569,0.471450723,10.09233693,2
6.04269E+13,0.313719762,0.990651939,3.948908777,1
2.56766E+15,0.052794967,0.613259211,6.86811484,2
5.07379E+16,0.403255539,0.094647924,18.83847541,2
5.43836E+15,0.146389201,0.913728429,23.79442807,1
1.81631E+16,0.356238482,0.183619001,8.397680034,2
5.11754E+14,0.407845464,0.957642325,12.4221017,1
1.26679E+14,0.4262948,0.882350534,6.227532298,1
1.56302E+17,0.3005201,0.348619212,27.8984134,2
1.57278E+15,0.949134061,0.808026716,9.716198477,1
4.45052E+14,0.189559038,0.672588954,35.45561115,4
2.06885E+16,0.340486702,0.825520621,10.79493441,2
1.73651E+16,0.134743497,0.125323499,11.87445035,2
4.44892E+15,0.221340477,0.732942549,8.971930101,1
6.02222E+16,0.085122879,0.32225857,20.12092186,2
2.18117E+16,0.096360643,0.900665385,12.29996741,2
4.3351E+13,0.439057215,0.947249749,13.63863332,1
6.66754E+15,0.900102174,0.778758317,23.71432555,1
1.64473E+17,0.894438017,0.257250515,32.83175107,2
1.81825E+16,0.805745329,0.812067288,10.6549082,2
7.78866E+13,0.085589471,0.698897592,53.4584457,4
6.02868E+16,0.372652776,0.958576595,22.25957399,1
1.67062E+14,0.417486188,0.684772221,4.252496412,1
3.24779E+15,0.578942597,0.2348266,16.95286332,2
1.06495E+15,0.660740838,0.522261103,12.68956929,1
4.43158E+13,0.299339623,0.562415152,10.5683938,4
4.69295E+14,0.071185589,0.991669095,32.11429294,1
1.64547E+17,0.225535308,0.447543215,29.64839938,2
9.7189E+16,0.871278391,0.991128839,19.24826,2
2.12149E+16,0.926653277,0.633197343,10.35954239,2
1.71421E+14,0.084621468,0.307262563,14.87615271,4
1.45457E+16,0.602041394,0.507611198,63.07354306,4
1.36373E+14,0.547697752,0.929571809,2.541182089,2
9.44603E+16,0.064338979,0.499821666,75.73662317,3
4.87378E+15,0.324305793,0.672635386,13.71820927,1
3.14756E+14,0.078614282,0.760185153,9.345834397,1
7.75494E+16,0.736398011,0.498746972,17.93831743,2
1.91301E+17,0.856698888,0.221848659,31.73937731,2
6.40082E+14,0.175177119,0.884846245,3.985424249,2
2.82659E+17,0.835470083,0.68368778,20.97727256,2
1.56259E+17,0.550269693,0.262178561,18.89456162,2
4.12956E+13,0.442170528,0.790973336,4.243065269,1
1.65275E+17,0.424327434,0.544098768,27.29704496,2
1.82604E+16,0.484083154,0.535855221,17.19186064,1
1.5683E+17,0.245172642,0.37450218,33.03671221,2
6.03549E+16,0.426463512,0.216823536,15.67442625,2
2.32612E+13,0.700493156,0.775019242,13.22067233,3
7.75866E+16,0.169494689,0.45387628,24.88990276,2
3.89301E+16,0.336860026,0.576597029,23.24768603,1
8.99077E+16,0.157048,0.454838735,19.38339497,2
1.86169E+14,0.64820413,0.55711283,24.65709604,4
1.91932E+17,0.067970685,0.367483075,37.34731386,2
6.97236E+13,0.023072884,0.642661543,34.4871713,4
1.07279E+16,0.380996418,0.530253706,6.441020812,2
1.38108E+17,0.275365615,0.066532202,28.37254167,2
2.80206E+16,0.822563602,0.596190237,38.33593465,1
1.50476E+16,0.074140332,0.288630208,24.99706704,2
1.58851E+15,0.054300467,0.21286986,9.321115365,2
7.44867E+14,0.697541499,0.48907401,9.985727253,2
5.28623E+13,0.564065485,0.910852285,25.47127309,1
1.32237E+14,0.2614324,0.647054703,8.118468765,1
1.54945E+16,0.191100802,0.578248763,17.86939116,1
6.90266E+15,0.203456558,0.931737882,11.52519221,1
9.76845E+16,0.504981853,0.252521807,31.88807412,2
6.03782E+16,0.643938681,0.671179151,26.2198684,1
5.11537E+16,0.024465535,0.278785876,22.09777205,2
4.77506E+15,0.032359828,0.550716877,15.79083878,1
6.01744E+13,0.716899781,0.477324529,13.79914494,4
2.89422E+15,0.228277106,0.757684128,18.05399156,1
3.95269E+13,0.457055668,0.510321094,14.43673729,4
2.82771E+17,0.950173668,0.240782323,36.36510827,2
1.57046E+16,0.652389107,0.850362524,11.15211025,2
5.3579E+14,0.891446858,0.713358202,28.3957819,3
1.03704E+17,0.341502644,0.395841966,17.46829883,2
1.03915E+17,0.559292001,0.234709114,18.44011225,2
3.05562E+15,0.739044688,0.77011609,6.494512799,2
2.47747E+13,0.405164977,0.527753694,13.35369041,4
2.24149E+16,0.145612949,0.712380158,17.53816791,1
7.77163E+16,0.280831419,0.600520099,17.31764656,2
1.65327E+17,0.562902512,0.075365659,19.96498381,2
2.37449E+14,0.358679238,0.898522882,14.61771693,1
5.54716E+15,0.400812628,0.888567231,11.83676756,1
2.55699E+15,0.398273642,0.698607912,16.72597286,1
7.34489E+16,0.341475153,0.860066892,24.41786411,1
4.37428E+15,0.511246645,0.98872142,14.25433055,1
3.25309E+13,0.105516249,0.541192224,2.60953381,1
3.7813E+14,0.463350038,0.891082255,5.563589788,1
1.64451E+16,0.524200375,0.937480023,11.96037848,2
5.98502E+15,0.45410245,0.441152077,55.89777014,4
1.08359E+16,0.009245134,0.501966212,10.11643948,2
4.66747E+14,0.565796141,0.680875707,28.25023265,4
2.05877E+16,0.849369018,0.091600076,14.09802564,2
7.42186E+15,0.497940639,0.284230111,8.75751565,2
7.28744E+15,0.039036071,0.607835899,9.608488955,2
2.99366E+14,0.586351644,0.585888884,14.15742111,3
2.55679E+16,0.453485594,0.898363257,17.02515181,1
1.91959E+17,0.138062238,0.203460275,22.31268954,2
7.02745E+15,0.016814022,0.645641861,6.079756947,2
5.02896E+14,0.578700399,0.884149115,6.793676579,1
3.99853E+15,0.996792043,0.785090876,37.61103114,1
8.55939E+16,0.843076479,0.42354361,13.94075064,2
4.19384E+16,0.038460592,0.853498233,16.57933179,2
2.03297E+13,0.556263037,0.569173062,13.44329292,4
4.57382E+13,0.229211929,0.442293181,5.519222231,3
1.47906E+15,0.190065589,0.970243317,26.21141981,1
9.77089E+16,0.885137513,0.602162695,31.28996174,1
1.8322E+15,0.719236192,0.969483175,39.63150318,1
4.88989E+15,0.748405933,0.999999525,14.26239639,1
7.11358E+15,0.886147099,0.995304542,10.28261246,1
1.04825E+15,0.122885758,0.905984499,4.307508606,2
7.10944E+16,0.925553183,0.992847428,22.09105777,2
1.88036E+17,0.516775419,0.469222055,29.22914069,2
